"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063100",4652556,4659406,"AT3G46960","","RNA helicase, ATP-dependent, SK12/DOB1 protein","LOC_Os02g06500","DSHCT domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063177",4647015,4647146,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063200",4659563,4665979,"AT3G46960","","RNA helicase, ATP-dependent, SK12/DOB1 protein","LOC_Os11g07500","DSHCT domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063400",4669086,4670959,"AT1G50360","ATVIIIA,VIIIA","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os02g06510","myosin heavy chain, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063500",4674308,4679122,"AT1G78750","","F-box/RNI-like superfamily protein","LOC_Os02g06520","OsFBLD1 - F-box, LRR and FBD domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063700",4683497,4684216,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063800",4678823,4688289,"AT5G58740","","HSP20-like chaperones superfamily protein","LOC_Os01g47770","CS domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG063900",4689589,4691813,"AT1G50310","ATSTP9,STP9","sugar transporter 9","LOC_Os02g06540","transporter family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG064100",4695031,4695225,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG064300",4702066,4704034,"AT5G58380","CIPK10,PKS2,SIP1,SNRK3.8","SOS3-interacting protein 1","LOC_Os02g06570","CAMK_KIN1/SNF1/Nim1_like.13 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG064477",4698704,4699663,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG064500",4705189,4710214,"AT5G54650","ATFH5,Fh5","formin homology5","LOC_Os02g06580","formin, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG064800",4753144,4755037,"","","","LOC_Os10g08754","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065000",4759847,4765719,"AT3G21810","","Zinc finger C-x8-C-x5-C-x3-H type family protein","LOC_Os02g06584","zinc finger C-x8-C-x5-C-x3-H type family protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065100",4765786,4776628,"AT3G21810","","Zinc finger C-x8-C-x5-C-x3-H type family protein","LOC_Os02g06584","zinc finger C-x8-C-x5-C-x3-H type family protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065200",4777080,4779988,"AT3G24240","","Leucine-rich repeat receptor-like protein kinase family protein","LOC_Os10g33040","receptor-like protein kinase precursor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065300",4780016,4782516,"AT4G11290","","Peroxidase superfamily protein","LOC_Os02g06630","peroxidase precursor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065500",4785158,4787502,"AT3G47680","","DNA binding","LOC_Os10g24040","transposon protein, putative, Pong sub-class, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065600",4788801,4791418,"AT4G05320","UBQ10","polyubiquitin 10","LOC_Os06g46770","ubiquitin family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065677",4783529,4785093,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG065700",4791231,4795117,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066077",4796783,4797761,"","","","LOC_Os05g15240","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066100",4804568,4806728,"AT2G33460","RIC1","ROP-interactive CRIB motif-containing protein 1","LOC_Os02g06660","P21-Rho-binding domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066200",4807519,4808438,"AT3G20570","AtENODL9,ENODL9","early nodulin-like protein 9","LOC_Os02g06690","plastocyanin-like domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066400",4811730,4813692,"AT3G11510","","Ribosomal protein S11 family protein","LOC_Os02g06700","ribosomal protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066454",4800540,4801483,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066500",4817942,4818585,"AT1G30260","","","LOC_Os08g09290","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066577",4810446,4811510,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066700",4829033,4829467,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066800",4831880,4860729,"AT1G58230","","binding","LOC_Os02g06720","WD domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066831",4802268,4802603,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066877",4824692,4825315,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG066900",4862087,4864176,"AT2G32460","ATM1,ATMYB101,MYB101","myb domain protein 101","LOC_Os03g38210","MYB family transcription factor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067000",4878754,4882490,"AT1G05170","","Galactosyltransferase family protein","LOC_Os02g06840","galactosyltransferase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067100",4882907,4883552,"","","","LOC_Os02g06850","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067200",4883730,4891311,"AT3G15930","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os02g06880","EMB2758, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067300",4892689,4896034,"AT1G50670","","OTU-like cysteine protease family protein","LOC_Os02g06890","OTU-like cysteine protease family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067400",4911208,4917375,"AT5G37020","ARF8,ATARF8","auxin response factor 8","LOC_Os02g06910","auxin response factor 6, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067500",4921383,4925825,"AT1G16670","","Protein kinase superfamily protein","LOC_Os02g06930","protein kinase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067577",4888717,4889317,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067677",4911333,4911835,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067777",4921102,4921419,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067800",4961160,4963702,"AT1G56020","","","LOC_Os02g06960","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG067954",4892500,4892889,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068000",4976641,4978043,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068100",4980617,4980979,"","","","LOC_Os02g06970","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068200",4983468,4983863,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068400",4986777,4987540,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068500",4986036,4992503,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG068877",4993756,4994558,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069000",5030974,5033267,"AT1G07090","LSH6","Protein of unknown function (DUF640)","LOC_Os02g07030","DUF640 domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069200",5035124,5035717,"AT4G13630","","Protein of unknown function, DUF593","LOC_Os04g24610","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069254",5005604,5006263,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069400",5043922,5047353,"AT2G25710","HCS1","holocarboxylase synthase 1","LOC_Os02g07040","biotin--protein ligase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069500",5048285,5054415,"AT3G63510","","FMN-linked oxidoreductases superfamily protein","LOC_Os04g20990","tRNA-dihydrouridine synthase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069600",5054487,5058093,"AT1G79230","ATMST1,ATRDH1,MST1,ST1,STR1","mercaptopyruvate sulfurtransferase 1","LOC_Os02g07044","rhodanese-like domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069700",5058259,5061044,"AT4G20770","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os02g07050","pentatricopeptide, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069800",5062412,5063183,"AT5G39160","","RmlC-like cupins superfamily protein","LOC_Os02g29000","Cupin domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG069900",5068527,5071780,"AT5G62700","TUB3","tubulin beta chain 3","LOC_Os02g07060","tubulin/FtsZ domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070100",5073943,5081675,"AT3G54230","SUA","suppressor of abi3-5","LOC_Os02g07070","RNA recognition motif family protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070200",5089698,5090729,"AT1G56150","","SAUR-like auxin-responsive protein family ","LOC_Os02g07110","OsSAUR6 - Auxin-responsive SAUR gene family member, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070300",5094144,5104688,"AT2G02560","ATCAND1,CAND1,ETA2,HVE,TIP120","cullin-associated and neddylation dissociated","LOC_Os02g07120","HEAT repeat family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070400",5104672,5107101,"AT1G21840","UREF","urease accessory protein F","LOC_Os02g07150","urease accessory protein F, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070500",5108387,5110118,"","","","LOC_Os04g54759","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070600",5128292,5130370,"AT1G06570","HPD,PDS1","phytoene desaturation 1","LOC_Os02g07160","glyoxalase family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070700",5131642,5134949,"AT1G06660","","","LOC_Os02g07180","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070877",5110484,5117068,"AT1G21840","UREF","urease accessory protein F","LOC_Os02g07150","urease accessory protein F, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG070900",5139856,5147770,"AT3G06880","","Transducin/WD40 repeat-like superfamily protein","LOC_Os02g07190","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071077",5138161,5138481,"","","","LOC_Os10g32790","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071200",5148262,5151077,"AT3G05320","","O-fucosyltransferase family protein","LOC_Os02g07200","protein-O-fucosyltransferase 1, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071300",5151653,5155101,"AT3G22260","","Cysteine proteinases superfamily protein","LOC_Os02g07210","OTU-like cysteine protease family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071400",5160095,5163121,"AT4G19830","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os02g07220","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071500",5163274,5163912,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071600",5168067,5171756,"AT5G08280","HEMC","hydroxymethylbilane synthase","LOC_Os02g07230","porphobilinogen deaminase, chloroplast precursor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071700",5171247,5174331,"AT2G39440","","","LOC_Os02g07240","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071800",5174604,5175086,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG071900",5176037,5179179,"AT1G56180","","","LOC_Os02g07250","peptidase, cysteine peptidase active site, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072000",5181716,5182436,"AT1G70600","","Ribosomal protein L18e/L15 superfamily protein","LOC_Os07g42170","60S ribosomal protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072100",5194456,5198263,"AT1G79550","PGK","phosphoglycerate kinase","LOC_Os06g45710","phosphoglycerate kinase protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072300",5213901,5217651,"AT1G31190","IMPL1","myo-inositol monophosphatase like 1","LOC_Os02g07350","inositol-1-monophosphatase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072400",5217910,5221666,"AT2G35130","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os02g07360","pentatricopeptide containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072477",5204469,5205251,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072500",5220061,5224346,"","","","LOC_Os06g48790","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072600",5225842,5228288,"AT2G35120","","Single hybrid motif superfamily protein","LOC_Os02g07410","glycine cleavage system H protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072700",5228791,5232309,"AT1G79200","","","LOC_Os02g07420","splicing factor, arginine/serine-rich 12, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072800",5248715,5251487,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072854",5206000,5207356,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG072900",5253008,5256215,"AT5G23260","ABS,AGL32,TT16","K-box region and MADS-box transcription factor family protein ","LOC_Os02g07430","OsMADS29 - MADS-box family gene with MIKCc type-box, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073077",5233206,5235092,"AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os07g45890","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073100",5290149,5296889,"AT1G58848","","Disease resistance protein (CC-NBS-LRR class) family","LOC_Os08g14850","resistance protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073200",5296151,5302158,"AT3G46530","RPP13","NB-ARC domain-containing disease resistance protein","LOC_Os06g37840","resistance protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073277",5289505,5290017,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073400",5323362,5326661,"AT1G56170","ATHAP5B,HAP5B,NF-YC2","nuclear factor Y, subunit C2","LOC_Os02g07450","core histone H2A/H2B/H3/H4, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073600",5336911,5343750,"AT1G16290","","","LOC_Os02g07480","transglycosylase SLT domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073700",5352394,5358449,"AT1G79530","GAPCP-1","glyceraldehyde-3-phosphate dehydrogenase of plastid 1","LOC_Os02g07490","glyceraldehyde-3-phosphate dehydrogenase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073777",5335051,5335419,"","","","LOC_Os06g45610","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073800",5360162,5360745,"","","","LOC_Os02g07495","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073900",5364128,5364948,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os02g07550","DEFL1 - Defensin and Defensin-like DEFL family, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG073977",5344147,5344644,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074000",5369426,5369895,"AT3G61177","LCR53","low-molecular-weight cysteine-rich 53","LOC_Os02g07495","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074100",5371059,5371883,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os02g07624","gamma-thionin family domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074177",5362071,5362683,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074200",5374759,5375599,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os02g07624","gamma-thionin family domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074300",5377529,5383061,"AT5G44790","HMA7,RAN1","copper-exporting ATPase / responsive-to-antagonist 1 / copper-transporting ATPase (RAN1)","LOC_Os02g07630","copper-transporting ATPase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG074677",5398099,5398896,"","","","LOC_Os08g32180","retrotransposon protein, putative, unclassified, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG075400",5428025,5432247,"AT1G31040","","PLATZ transcription factor family protein","LOC_Os06g45540","zinc-binding protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG075500",5440725,5443675,"AT2G35035","URED","urease accessory protein D","LOC_Os02g07670","URED, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG075600",5444206,5450124,"AT4G15110","CYP97B3","cytochrome P450, family 97, subfamily B, polypeptide 3","LOC_Os02g07680","cytochrome P450, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG075700",5457326,5458728,"AT4G39720","","VQ motif-containing protein","LOC_Os02g07690","VQ domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG075800",5465646,5469523,"AT2G32260","ATCCT1,CCT1","phosphorylcholine cytidylyltransferase","LOC_Os02g07720","cytidylyltransferase domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076000",5470696,5471710,"AT5G44730","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os02g07730","haloacid dehalogenase-like hydrolase domain-containing protein 3, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076100",5472309,5476888,"AT1G54310","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os02g07740","RNA binding protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076200",5476003,5478915,"AT3G12740","ALIS1","ALA-interacting subunit 1","LOC_Os02g07750","cell cycle control protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076400",5517945,5520732,"AT1G79430","APL,WDY","Homeodomain-like superfamily protein","LOC_Os02g07770","Myb transcription factor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076500",5543209,5546618,"AT5G43270","SPL2","squamosa promoter binding protein-like 2","LOC_Os06g45310","OsSPL11 - SBP-box gene family member, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076577",5497611,5498145,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076600",5547113,5550018,"AT2G24360","","Protein kinase superfamily protein","LOC_Os02g07790","serine/threonine-protein kinase HT1, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076800",5561293,5564503,"AT2G29190","APUM2,PUM2","pumilio 2","LOC_Os05g01910","pumilio-family RNA binding protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076900",5571123,5586140,"AT1G19200","","Protein of unknown function (DUF581)","LOC_Os02g07820","DUF581 domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076954",5498209,5514490,"AT1G79440","ALDH5F1,SSADH,SSADH1","aldehyde dehydrogenase 5F1","LOC_Os02g07760","aldehyde dehydrogenase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG076977",5553984,5557300,"AT4G31270","","sequence-specific DNA binding transcription factors","LOC_Os02g07800","transcription factor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077000",5588700,5590781,"AT4G10310","ATHKT1,HKT1","high-affinity K+ transporter 1","LOC_Os02g07830","OsHKT1;3 - Na+ transporter, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077100",5595945,5598903,"AT5G24800","ATBZIP9,BZIP9,BZO2H2","basic leucine zipper 9","LOC_Os02g07840","bZIP transcription factor domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077200",5711876,5723947,"AT2G20850","SRF1","STRUBBELIG-receptor family 1","LOC_Os02g07960","STRUBBELIG-RECEPTOR FAMILY 3 precursor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077277",5586141,5586722,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077354",5557803,5560481,"AT3G20190","","Leucine-rich repeat protein kinase family protein","LOC_Os02g07810","inactive receptor kinase At2g26730 precursor, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077477",5599117,5601334,"AT2G19090","","Protein of unknown function (DUF630 and DUF632)","LOC_Os02g07850","DUF630/DUF632 domains containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077600",5779343,5780600,"AT4G29850","","Eukaryotic protein of unknown function (DUF872)","LOC_Os02g07980","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077700",5785912,5786295,"","","","LOC_Os06g50280","OsFBL31 - F-box domain and LRR containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077800",5787041,5787415,"","","","LOC_Os02g08000","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG077854",5607204,5610469,"","","","LOC_Os10g24954","ulp1 protease family, C-terminal catalytic domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG078231",5633841,5635091,"","","","LOC_Os10g22140","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG078600",5939646,5950674,"AT1G55250","HUB2","histone mono-ubiquitination 2","LOC_Os10g41590","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG078608",5639375,5647445,"AT1G78900","VHA-A","vacuolar ATP synthase subunit A","LOC_Os06g45120","ATP synthase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG078700",5962199,5965796,"","","","LOC_Os06g44810","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG078985",5650364,5655491,"AT2G19160","","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","LOC_Os02g07880","DNA binding protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079077",5970979,5972085,"","","","LOC_Os08g03670","galactosyltransferase family protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079362",5655618,5660121,"AT4G25940","","ENTH/ANTH/VHS superfamily protein","LOC_Os02g07900","ANTH/ENTH domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079400",5791708,5817340,"AT4G29900","ACA10,ATACA10,CIF1","autoinhibited Ca(2+)-ATPase 10","LOC_Os04g51610","calcium-transporting ATPase, plasma membrane-type, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079454",6009230,6010802,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079739",5659657,5661623,"AT4G30010","","","LOC_Os02g07910","fiber protein Fb15, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG079777",5817374,5817802,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080000",5886852,5892285,"AT3G10730","ATSUN2,SUN2","SAD1/UNC-84 domain protein 2","LOC_Os05g18770","Sad1 / UNC-like C-terminal domain containing protein, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080100",5891947,5892435,"","","","",""
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080116",5661903,5665009,"AT2G19270","","","LOC_Os02g07920","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080154",5851835,5853322,"AT5G43150","","","LOC_Os04g51410","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080200",5899672,5903707,"AT5G57330","","Galactose mutarotase-like superfamily protein","LOC_Os02g08030","aldose 1-epimerase, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080400",5930175,5933669,"AT1G02065","SPL8","squamosa promoter binding protein-like 8","LOC_Os02g08070","OsSPL5 - SBP-box gene family member, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080493",5667689,5671207,"AT5G45540","","Protein of unknown function (DUF594)","LOC_Os10g11310","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080531",5868625,5870542,"AT1G64260","","MuDR family transposase","LOC_Os05g46640","expressed protein"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080600",6023180,6027864,"AT4G30310","","FGGY family of carbohydrate kinase","LOC_Os02g08130","FGGY family of carbohydrate kinases, putative, expressed"
"Chr01K","1K@14.42",4128490,9026722,"Cu63","Pavir.1KG080800",6045680,6049018,"AT5G24930","ATCOL4,COL4","CONSTANS-like 4","LOC_Os02g08150","CCT/B-box zinc finger protein, putative, expressed"
